Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
mvtec_3d,cable_gland,0.7597153804050355,0.910052910003225,0.9324893892680692,0.9789327725603544,0.2802631578459167,0.2287903859802684,0.913074343199282
mvtec_3d,bagel,0.8977272727272727,0.9281767955301486,0.972223432299358,0.9861619178054156,0.4490483742561191,0.422536283241419,0.9015278144732608
mvtec_3d,cookie,0.77999306518724,0.8898678413601196,0.936326463297869,0.9786168060298,0.5905388596379053,0.6270438218206347,0.920386920806649
mvtec_3d,carrot,0.7885802469135802,0.9136690646983284,0.9467808408766184,0.9867555248118228,0.2217703673114092,0.1301658040717051,0.9527031583446705
mvtec_3d,dowel,0.6590236686390534,0.8888888888395062,0.9043422532111804,0.9665611658132908,0.1348415275617082,0.0582716428412335,0.87412305311103
mvtec_3d,foam,0.7746875,0.8938547485539153,0.9404744964373888,0.7635214026692252,0.0365093499075014,0.0075410298149327,0.3207310313743872
mvtec_3d,peach,0.8425253991291727,0.923076923027006,0.9436785851113956,0.9809838779644982,0.1781358143434862,0.0932725370654885,0.9255631746069148
mvtec_3d,potato,0.625,0.898989898940149,0.8558117712619053,0.9882385771973822,0.279002179655174,0.1998005518663256,0.9408506847304464
mvtec_3d,tire,0.6983908045977012,0.8743718592472715,0.9061566508907194,0.9438897262296888,0.3236484000988789,0.2183081514793641,0.7463293860278903
mvtec_3d,rope,0.9895833333333334,0.96402877692842,0.9952263018014232,0.9909680084870078,0.533860698387816,0.5103037297564145,0.9554117389693
mvtec_3d,Average,0.7815226670932389,0.9084977707128088,0.9333510184455929,0.9564629779568484,0.3027618729005915,0.24960339379377863,0.8450701305643831
