Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
eyecandies,CandyCane,0.5864,0.675675675630935,0.6625877226293636,0.9252742827481516,0.0195669606937139,0.0069620893646651,0.7500281857514356
eyecandies,ChocolateCookie,1.0,0.99999999995,1.0,0.9856117146761382,0.433404710872703,0.3952912588891365,0.930089555560456
eyecandies,ChocolatePraline,0.9104,0.9130434782112476,0.9446078987150416,0.9835780873769926,0.53803442527002,0.4938708239893334,0.9527192650429588
eyecandies,GummyBear,0.8083735909822866,0.790697674368848,0.8450277429553137,0.9752028684542724,0.3103845267811689,0.1877126630183,0.898420544715823
eyecandies,HazelnutTruffle,0.7864,0.7346938775010413,0.8413637487429451,0.9446061636636482,0.4565782630811736,0.3657505007983622,0.7582589329010422
eyecandies,LicoriceSandwich,0.8896,0.8695652173416824,0.9221685652924044,0.9727924006728018,0.1789401238318658,0.1399231047130666,0.8820183249188002
eyecandies,Lollipop,0.6438095238095238,0.5333333332833333,0.5349522578870405,0.978763720799421,0.2341197821645678,0.1939233082836105,0.8870342654450877
eyecandies,Marshmallow,0.9424,0.9361702127161612,0.9610967230443976,0.9749182359488076,0.5786924938967499,0.5658599085678866,0.8632063499516424
eyecandies,PeppermintCandy,0.9368,0.8695652173416824,0.9463792469679948,0.990426043083107,0.3772587042286603,0.3263493280437219,0.9614490724039344
eyecandies,Average,0.8337981238657568,0.8136382984827701,0.8509093229149447,0.9701303908248156,0.3474422212022914,0.2972936650742314,0.8759138329656867
