Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
mvtec_ad,bottle,0.9682539682539684,0.9682539682039684,0.9904867344060816,0.9548206780235704,0.7007795543638051,0.7683574327400262,0.900068175526181
mvtec_ad,cable,0.8928035982008996,0.8659793813934319,0.9363568071287448,0.8800511354007586,0.315925888955225,0.2630165837933945,0.6716120942072004
mvtec_ad,capsule,0.934782608695652,0.934497816544002,0.9868886944221492,0.9643569657437372,0.4191221535496107,0.3703674841196822,0.9242514465973012
mvtec_ad,carpet,0.9979935794542536,0.988888888838895,0.9993699790306584,0.9943700531377874,0.733732901214674,0.81882572504522,0.9492538391307168
mvtec_ad,grid,0.9933166248955724,0.9913043477760908,0.9974201885015216,0.9803879557286148,0.4285441709099992,0.4046415872142663,0.934446935491396
mvtec_ad,hazelnut,0.9892857142857144,0.9629629629130316,0.9943906548146894,0.9627545524007138,0.4507490004799101,0.4888816224845138,0.7876575070721639
mvtec_ad,leather,0.9989809782608696,0.9892473117779628,0.999650585206934,0.9954852683692564,0.5959043918641959,0.6382149912216454,0.9920093309501156
mvtec_ad,metal_nut,0.9995112414467252,0.9946524063671136,0.9998856097002974,0.7980232578454108,0.3899839054912217,0.392772231786671,0.826101567666388
mvtec_ad,pill,0.9447626841243862,0.9450549450049994,0.990544169933825,0.9076568216698396,0.3949111599699043,0.3957111430731466,0.9358653884442516
mvtec_ad,screw,0.8750768600122977,0.8825910930674753,0.9568553402929434,0.9859458815343,0.432336990743713,0.4045480528581728,0.921450174508426
mvtec_ad,tile,0.952020202020202,0.9651162790197944,0.971445214552022,0.904073652041918,0.7048758777071445,0.6971675672072459,0.8056409223137079
mvtec_ad,toothbrush,1.0,0.99999999995,1.0,0.9814814589493658,0.5303262535092527,0.5281032790966349,0.9387941432154576
mvtec_ad,transistor,0.8410416666666667,0.769230769180802,0.8323459352820349,0.7454465604862933,0.1702415036968448,0.1320752046327643,0.5281415742596522
mvtec_ad,wood,0.9982456140350878,0.991735537140086,0.9994489981785064,0.9449751812886404,0.6929402361634814,0.7250963942241806,0.9264292164966736
mvtec_ad,zipper,0.9881827731092436,0.983471074330179,0.9966508935747208,0.973360908571116,0.6201746400498532,0.6576048687043321,0.9233038181568634
mvtec_ad,Average,0.9582838742307694,0.9488657854338555,0.9767826536683419,0.9315460220794216,0.5053699085779224,0.5123589445467932,0.8643350756024331
