Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
dagm,Class1,1.0,0.99999999995,1.0,0.93932042810252,0.6216462027720865,0.6021211675979804,0.8948763329724502
dagm,Class2,0.9995878188342548,0.994011975997906,0.997996228194248,0.9977458383360948,0.5949706334684746,0.5822776557270799,0.995192083963902
dagm,Class3,1.0,0.99999999995,1.0,0.9651038261589654,0.6637877260669623,0.6577091378099039,0.9494837926873406
dagm,Class4,0.9951560505859148,0.9393939393439854,0.972078760548239,0.9078947126153464,0.0544783192372699,0.0223330004719287,0.7482478476374887
dagm,Class5,1.0,0.99999999995,0.9999999999999996,0.9653733199666152,0.662508207437713,0.6425476621469169,0.9124002871246876
dagm,Class6,1.0,0.99999999995,1.0000000000000002,0.9839645197047509,0.7404837078915041,0.7823058469145531,0.9529051263009772
dagm,Class7,1.0,0.99999999995,1.0000000000000004,0.9797523666730852,0.766918989837094,0.8011513476901633,0.9709396949731882
dagm,Class8,1.0,0.99999999995,1.0,0.9927454599234816,0.5795658785619177,0.5591042337938033,0.982508046532904
dagm,Class9,0.9962166666666666,0.9350649350149688,0.969156308437908,0.990914330563135,0.2769829847983929,0.1709579723832803,0.9706765365114364
dagm,Class10,0.9977733333333332,0.9392971245507252,0.9854458930249556,0.9907080521304296,0.5406968421157223,0.5042816379072468,0.972657654584231
dagm,Average,0.998873386942017,0.9807767974607586,0.9924677190205351,0.9713522854174423,0.5502039492187136,0.5324789662442856,0.9349887403288605
