Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
visa,candle,0.9452,0.884210526265928,0.9556755225552588,0.9784576805027831,0.5078171382839357,0.472454729224934,0.9123332348895576
visa,capsules,0.9615833333333336,0.9238095237596372,0.9775815018575746,0.9893877984833356,0.598684210477391,0.5399374650304077,0.9485705802422516
visa,cashew,0.8716,0.8599033815925693,0.9291059033012442,0.8702392280496,0.1644372181905879,0.1158477633055928,0.7550041463220669
visa,chewinggum,0.9919,0.96999999995,0.9961261405426752,0.9970262533171728,0.7867606411883403,0.8597928926993075,0.9219302417171016
visa,fryum,0.9549,0.944162436498235,0.9806038088668344,0.9168018409808446,0.3011817704458676,0.2329497364491287,0.8446024112260117
visa,macaroni1,0.91085,0.8405797100949846,0.92554974605287,0.9806274997772724,0.2906100068097649,0.1632675415171932,0.8546762462491821
visa,macaroni2,0.84245,0.7777777777277829,0.853848521154595,0.9578087578835904,0.0588235293630073,0.0136062627464351,0.7688261565778335
visa,pcb1,0.7211000000000001,0.69483568070136,0.7727336484206973,0.8758021641002434,0.0798414495648346,0.0397734586079899,0.8057389022618199
visa,pcb2,0.8506000000000001,0.8038277511462649,0.8749091831126237,0.9610769028092088,0.2766439908797463,0.2025570055264201,0.7975060141703767
visa,pcb3,0.73009900990099,0.6923076922577662,0.7942585443834078,0.9086701293803188,0.0627889997070028,0.030741006291442,0.7520100780824909
visa,pcb4,0.965,0.9090909090409142,0.9640766274010216,0.969203283301906,0.4272220501206764,0.3433886434453909,0.8490789071700016
visa,pipe_fryum,0.9709,0.9603960395539652,0.984111666181034,0.9309026400546968,0.2159563485711486,0.155827973972006,0.9273251927209418
visa,Average,0.893015195269527,0.8550751190491174,0.9173817344858198,0.9446670148867478,0.31423061280019193,0.2641787065680206,0.8448001759691363
