Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
real_iad_variety,3_adapter,0.8238456597759116,0.941738299854622,0.9717885192337584,0.9699218635197074,0.5637835172135746,0.5872227213908964,0.8031279218425583
real_iad_variety,3pin_aviation_connector,0.7235322184683818,0.936272160946849,0.9547807388033306,0.9092460481001308,0.451616745913696,0.4133992265821212,0.6960865847371183
real_iad_variety,4_wire_stepping_motor,0.6034079999999999,0.9411764705384082,0.9388359484576206,0.4773343543584177,0.1136090863462438,0.0583333788965119,0.5335767046131694
real_iad_variety,access_card,0.8216406091370558,0.9403341288284596,0.9719400589942117,0.5432862516445549,0.2148142720615874,0.1268213639138053,0.690209204494356
real_iad_variety,accurate_detection_switch,0.7988599478105908,0.939263510232346,0.9692966943121522,0.8347985630216729,0.4291950618271465,0.4089246924512578,0.5672606983413535
real_iad_variety,aircraft_model_head,0.8114795644093569,0.941904761854904,0.970592027693884,0.9883735856949266,0.7393603253336845,0.8060664496184495,0.918844071726625
real_iad_variety,angled_toggle_switch,0.6620094658976932,0.939679547546789,0.9377088052530792,0.768877627271702,0.1624461316972439,0.1115458300530062,0.4589579092634788
real_iad_variety,audio_jack_socket,0.563776894371422,0.9056420232967488,0.8575119294907527,0.7944856181480103,0.0587051557602003,0.0206265569584305,0.4455370642423576
real_iad_variety,bag_buckle,0.7857737373737372,0.943143812659176,0.966809279291122,0.9720725680187652,0.6506204199751009,0.6921240927174177,0.8364473773197277
real_iad_variety,ball_pin,0.8341992786437231,0.9513721713511316,0.97548528688471,0.9783963492830574,0.4528417594714913,0.4500037213035034,0.9349173023240523
real_iad_variety,balun_transformer,0.7127025327381686,0.9164237122924288,0.9377831029555144,0.8822319539610475,0.4663922178651715,0.4444352720425315,0.5415492548807384
real_iad_variety,battery,0.5156789950499673,0.939179632199124,0.8999979372278069,0.8627357533652262,0.2045220012504828,0.1116900849937507,0.5631828183722161
real_iad_variety,battery_holder_connector,0.8178887229452623,0.9424951266557492,0.9723176888912854,0.8376305202362708,0.4100710548666955,0.3803385124181127,0.7605552537859983
real_iad_variety,battery_socket_connector,0.7219015853985179,0.9218974604198784,0.9413949773813142,0.867264424269654,0.4355805988808575,0.4245254900666276,0.5195387339253633
real_iad_variety,bend_connector,0.7782131328576283,0.9325095056536498,0.9611650514282792,0.8820209579855597,0.3017966717087566,0.271662740700515,0.675059839744878
real_iad_variety,blade_switch,0.565224,0.9411764705384082,0.9255742434704224,0.8905492603718063,0.2786484852788829,0.2010363599133362,0.6397746055358127
real_iad_variety,blue_light_switch,0.6814585518001666,0.926174496594568,0.9279344425768103,0.7856583854798015,0.20938574683384,0.1086800808390678,0.4918443321468028
real_iad_variety,bluetooth_module,0.8989708542713568,0.9444995044098708,0.9863889265292732,0.8754186386255116,0.5038076440458168,0.5084170063583159,0.6733869021311791
real_iad_variety,boost_converter_module,0.6283258603759745,0.9155555555058562,0.8928883148468997,0.8292742561302175,0.2740150534906246,0.2019352963957112,0.4992704596198477
real_iad_variety,bread_model,0.8444751717423055,0.9275500476147048,0.974263352091487,0.972281645343922,0.4486717393707011,0.4468978380671131,0.8529511107912029
real_iad_variety,brooch_clasp_accessory,0.9156498245304906,0.9560927478533396,0.9866589142096122,0.9734948704222732,0.6939711500703852,0.7596590838803554,0.8258246703320941
real_iad_variety,button_battery_holder,0.6962851247479839,0.9393939393441232,0.947439309502313,0.8257794950651564,0.1748650101024771,0.1051921942319939,0.5238187258916299
real_iad_variety,button_motor,0.764204081632653,0.946194861801797,0.9638154453470964,0.9557078111621656,0.5325713060528307,0.550242263420401,0.6550715753063425
real_iad_variety,button_switch,0.8534240000000001,0.9475190839195704,0.9787657667570376,0.9774003094498012,0.6266103266535559,0.6667594377182045,0.8104010969140711
real_iad_variety,car_door_lock_switch,0.7318439999999999,0.9416195856375528,0.9582714905344538,0.8991603299392881,0.5062483112202422,0.4659948641748033,0.686157892122009
real_iad_variety,ceramic_fuse,0.575032,0.9420631181790892,0.9191668298371972,0.8746130851153616,0.2350821526884936,0.1946685556561757,0.723907963406761
real_iad_variety,ceramic_wave_filter,0.8634814070351758,0.9478811494873096,0.9794743832181044,0.8588751009912989,0.3395462891351532,0.2722747134747246,0.6471859777468063
real_iad_variety,charging_port,0.6287112622826908,0.935560859138752,0.9300845616227308,0.8168769067906674,0.3345682540358253,0.3123513514338534,0.6103787590433937
real_iad_variety,chip_inductor,0.5391635527450416,0.940397350943555,0.8932098037627058,0.8389081212774959,0.3541731799544078,0.3091940829543037,0.6685654342320377
real_iad_variety,circuit_breaker,0.8808668553892999,0.9430349448998584,0.9835618318104776,0.9511080766497748,0.5180562257702312,0.5244325412533934,0.8773089908316791
real_iad_variety,circular_aviation_connector,0.6607345499869777,0.8748738647338302,0.8865436591005662,0.61228940627598,0.1043079953157348,0.0868143405136493,0.4311692570949684
real_iad_variety,common_mode_choke,0.5847433953228509,0.9100631987836394,0.8582168676249697,0.9363384465858718,0.4248090747838337,0.3932558654428266,0.7063460787522211
real_iad_variety,common_mode_filter,0.7660313023177232,0.9407863571268632,0.9611569103096308,0.8828472262235953,0.4414363857183843,0.4100498807764481,0.666164638420175
real_iad_variety,connector,0.8679896907216494,0.9423361261206236,0.9796697134819056,0.8099497767182983,0.4600599586140261,0.4676238934430076,0.6144920878280795
real_iad_variety,connector_housing_female,0.915331998665332,0.9521531099979438,0.9874152360654024,0.8560307462778826,0.4442963339318983,0.4170527708066077,0.7919091214218695
real_iad_variety,console_switch,0.8379313131313131,0.942857142807306,0.9752007519440626,0.7664953622671935,0.3248766071995529,0.234425214375762,0.7523571616283106
real_iad_variety,crimp_st_cable_mount_box,0.8735546544782429,0.9340551180602888,0.9802340442161576,0.9771834363423876,0.6671939379415825,0.7112580147020102,0.8319510715419511
real_iad_variety,dc_jack,0.7479718663907474,0.922476840515856,0.9440629354506316,0.7440824733477434,0.327980182883607,0.3167316924567608,0.7027374365869691
real_iad_variety,dc_power_connector,0.792292,0.9411764705384082,0.969010292707417,0.8523185627321073,0.3033114769352185,0.2546471285488318,0.7045286643026396
real_iad_variety,detection_switch,0.7892776575400506,0.9107662463131528,0.952917786637114,0.8157573637808471,0.3410865838523366,0.3111571854676585,0.5194479489149416
real_iad_variety,D_sub_connector,0.8573062888084519,0.9323017407626082,0.9761259803668046,0.9285320174961964,0.5286251339490649,0.4846766932272106,0.8211887036271112
real_iad_variety,duckbill_circuit_breaker,0.6260003201024329,0.9316650625103876,0.9171079225019136,0.8608440786395419,0.1564825687506014,0.1107892773306004,0.7101870704246878
real_iad_variety,DVD_switch,0.8205800000000001,0.945420028426636,0.9667716186496408,0.8142660260537572,0.3504085638539621,0.3249599562631354,0.5535241151580261
real_iad_variety,earphone_audio_unit,0.6247466572836031,0.9311163894989308,0.921066087891592,0.8277072356605728,0.1681008466930466,0.0841161591466853,0.3722232075431888
real_iad_variety,effect_transistor,0.7361406452026544,0.901864573061346,0.928788832815602,0.9506390504681952,0.5663458518335326,0.5845884984253348,0.6475486635686817
real_iad_variety,electronic_watch_movement,0.7647353535353535,0.9414564492600184,0.9631040080386376,0.9358734840879024,0.375385438727369,0.3492825276272807,0.5343771943636382
real_iad_variety,ethernet_connector,0.8352589807852966,0.9300275481595336,0.9653937155988748,0.8173000587098668,0.224255707810132,0.1702344510441827,0.6866304341263226
real_iad_variety,ferrite_bead,0.7842861876289591,0.9371158391936965,0.9686249991567578,0.9841838561769846,0.6980377147926445,0.735473353165409,0.8189529038435732
real_iad_variety,ffc_connector_plug,0.6809620174346203,0.9151398263727322,0.9249697485030908,0.9386575597478384,0.3280195743549867,0.2561389832778738,0.6085886459120343
real_iad_variety,flow_control_valve,0.8701036269430051,0.9388154673999816,0.9768833973038532,0.9850422797965978,0.6189488695810763,0.6615651253737987,0.9088249789363928
real_iad_variety,flower_copper_shape,0.898391959798995,0.9476213358462994,0.9860935803177469,0.9321023662692094,0.6207137340376943,0.6345286517680998,0.7773391304461558
real_iad_variety,flower_velvet_fabric,0.902804,0.9500741472559876,0.9865274470679036,0.898856549647414,0.5862569177236753,0.5763769068425525,0.7195532896175244
real_iad_variety,fork_crimp_terminal,0.7911355804182598,0.9159622078071408,0.9504089863303504,0.9648991091954298,0.5073286003363806,0.5081247991805175,0.8593287677741276
real_iad_variety,fuse_cover,0.7733078149920256,0.921730675691662,0.950737667342758,0.8956735977341356,0.5926540101586821,0.5553521450568468,0.6164620938861638
real_iad_variety,fuse_holder,0.8154090452261307,0.9408983451038389,0.9760752139493728,0.9675916044710726,0.5471693561504648,0.5707981670695266,0.8927858369876428
real_iad_variety,gear,0.9635945469278804,0.9757064947442532,0.9938709299136592,0.9802880533172076,0.7263368488021188,0.7880560807037446,0.9030003565884775
real_iad_variety,gear_motor,0.7484341708542713,0.941788925648229,0.9574145636947868,0.837172898587299,0.3007554344553183,0.208474335058164,0.7439447560806821
real_iad_variety,green_ring_filter,0.6063184333603799,0.8744372185600929,0.8295961327042507,0.8106983838383267,0.0742725841633411,0.0303228131974648,0.4594137676864726
real_iad_variety,hairdryer_switch,0.749328,0.9411764705384082,0.9653112359310896,0.9810312183871186,0.7406049633656057,0.7912194701950255,0.6143382830987865
real_iad_variety,hall_effect_sensor,0.7748444444444444,0.940617577147326,0.9663483726542323,0.9575826650949238,0.5044235856053668,0.5611374315101919,0.7299399749122553
real_iad_variety,headphone_jack_female,0.8825954912735605,0.9436485195298848,0.9842816355820496,0.8654863301109746,0.5359879075664435,0.4942542346400775,0.758291707044656
real_iad_variety,headphone_jack_socket,0.5086741399304213,0.9386792452332068,0.8937359676472088,0.8690852369845423,0.3675278121456452,0.3572274396194893,0.8224946792516072
real_iad_variety,hex_plug,0.775628,0.9448144623668636,0.9633325674401264,0.8835133793712177,0.4250306613215627,0.4142934978059181,0.6975496388403234
real_iad_variety,humidity_sensor,0.8946898368199571,0.9429133857768152,0.9847956454374408,0.9762191615394422,0.4759310823539224,0.4800815764611536,0.9073154859067544
real_iad_variety,ingot_buckle,0.7517628140703518,0.9417337754120308,0.9614594631110214,0.8136612441168921,0.206944742849821,0.1700889606338171,0.6680371276348489
real_iad_variety,insect_metal_parts,0.6388996166609452,0.9309683604488,0.9322050486510344,0.9279764595679736,0.2751062504785264,0.2173668032122911,0.7991713802848665
real_iad_variety,inverter_connector,0.92648,0.9482262703240064,0.9905954197709744,0.9488977435792798,0.5611927864478766,0.565104953368205,0.6555077533981081
real_iad_variety,jam_jar_model,0.5187165775401069,0.909975669050162,0.8368658142460161,0.7311410317548617,0.1989844705110265,0.0970159892843908,0.6644063841448206
real_iad_variety,joystick_switch,0.9202626262626264,0.940617577147326,0.9899484186330318,0.9905482401862888,0.5974023891107479,0.6033690561299876,0.9579330775400308
