Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
real_iad,audiojack,0.5686177365701748,0.5240506328720074,0.4164518749508569,0.9740515387555476,0.2792473045804667,0.1788096258175461,0.8404322534677324
real_iad,bottle_cap,0.919864293339903,0.8217054263066161,0.901794984031708,0.99056634966315,0.2896451845988707,0.2035365254725796,0.9474440065088698
real_iad,button_battery,0.8834993860581637,0.8477272726774093,0.9220901823041308,0.9536480049003856,0.3397536758302166,0.3202222638489695,0.7791820198087713
real_iad,end_cap,0.7646528367173727,0.7615457115448521,0.8457331821551505,0.9412262772450984,0.1458233889740338,0.0739359024242099,0.7654175940265026
real_iad,eraser,0.9439533993327136,0.8681818181320505,0.9425337986610718,0.9938740216854708,0.4597342955058825,0.4353309323936394,0.95079576492393
real_iad,fire_hood,0.9405098949633364,0.8483146066917009,0.7960398237092704,0.9871713016814884,0.5013473162430095,0.4002455200967668,0.938898745392902
real_iad,mint,0.7474316939890712,0.7593984961917895,0.8333465863317875,0.9630595951128192,0.461237635101776,0.379556637483295,0.767780948225705
real_iad,mounts,0.940465367965368,0.8555347091437402,0.892580629904485,0.9958090117924994,0.5580346545907906,0.5527076932815429,0.9757699738988254
real_iad,pcb,0.7781868886912942,0.8007968126996485,0.8525403014159769,0.9185574083640744,0.1387519368475428,0.0671155823723671,0.7173577009685194
real_iad,phone_battery,0.9281811345181772,0.8591549295276439,0.939851398954145,0.9878231207791748,0.5431071830366395,0.5395324689756593,0.857638109606727
real_iad,plastic_nut,0.9153117570365824,0.7490039840139235,0.8286190397067178,0.9911126252904876,0.3347877825775995,0.3266492267887119,0.9181269815685444
real_iad,plastic_plug,0.9116484815798208,0.8613678372883119,0.880101020158063,0.9816503728116164,0.2929466698954223,0.2205304390563655,0.9034067847007354
real_iad,porcelain_doll,0.9538277997766272,0.846994535469378,0.915206396230042,0.9931998211512698,0.3528742173663223,0.3063815736521129,0.9448595657025076
real_iad,regulator,0.905708023632552,0.6956521738641361,0.7496384383408865,0.992410493357267,0.1373209772045465,0.0654933608200966,0.9628979267767224
real_iad,rolled_strip_base,0.9797288801571712,0.9572989075964806,0.990870847882553,0.9916307071446696,0.4183932918083592,0.3584791780182901,0.963751833132912
real_iad,sim_card_set,0.9799635701275046,0.9514321294643308,0.9833721247065704,0.9976318592419692,0.6293425475780033,0.6901501940747725,0.9616676730241486
real_iad,switch,0.7851901766996107,0.79487179482197,0.884838516057358,0.8384748316680101,0.133897075331282,0.0642124452936327,0.5107675737892386
real_iad,tape,0.9962048698572628,0.9694323143604956,0.9947368561018722,0.9974139279615016,0.3744989207064093,0.3190526896557538,0.9908027850630264
real_iad,terminalblock,0.9158033442384588,0.8781127129251437,0.9494082815211152,0.9835054185452166,0.3678636438355757,0.3133314971539088,0.9433731454638836
real_iad,toothbrush,0.8745041602167182,0.8463203462703547,0.9234135965770872,0.9831716272541704,0.4535058723747082,0.3934091946366199,0.9317420083957456
real_iad,toy,0.8532063492063491,0.8462273160914257,0.9211784052372364,0.8139349756342074,0.1133501259127054,0.0531591464465201,0.71805398857775
real_iad,toy_brick,0.814833799316558,0.727272727222969,0.7736798606321551,0.9838865011533208,0.5025401619711669,0.5072125137827779,0.827916547152015
real_iad,transistor1,0.7566641187593033,0.8032200357294713,0.8509165404220405,0.9083172290006388,0.2938561676057434,0.2224680938754321,0.6392482771399858
real_iad,u_block,0.89804499781564,0.7631578946873963,0.8299460608370185,0.9954549255155848,0.4606906685762748,0.4310327256000055,0.9595543080556924
real_iad,usb,0.8137136659841622,0.7248062015019087,0.8368119477395203,0.9642031056036792,0.308169062530736,0.2368553501642561,0.6413293255251111
real_iad,usb_adaptor,0.7987633557578157,0.6977611939799511,0.8142724546753972,0.8787032492055071,0.2339321356788843,0.1287400967508193,0.5274351955655707
real_iad,vcpill,0.9222071897951296,0.8274111674628463,0.8962508530762558,0.9954913232758048,0.7313060817047797,0.7876880674105173,0.9504740051421994
real_iad,wooden_beads,0.786624765037594,0.7591933570083708,0.8477889434745499,0.9762020310084276,0.420571031397282,0.3382602368303662,0.7836791600794394
real_iad,woodstick,0.9465400218442814,0.7874015747535248,0.866715581960191,0.9957202715479936,0.6272253581788877,0.6982117153179339,0.9678703605915828
real_iad,zipper,0.96358,0.9456410255910584,0.9844154260218088,0.9368753451071404,0.2662525992780676,0.1880403213677333,0.9150339273776832
real_iad,Average,0.872914398632824,0.8126329881963634,0.8688381317925674,0.963492575715273,0.3723335655607328,0.32667837396210675,0.8500902829884325
