Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
br35h,brain,0.913956,0.8626538077318426,0.905290155301674,0.0,0.0,0.0,0.0
br35h,Average,0.913956,0.8626538077318426,0.905290155301674,0.0,0.0,0.0,0.0
