Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
dagm,Class1,0.9999720545495194,0.9930069929569956,0.9998043818466352,0.9856499681348944,0.7443475795102618,0.7637382140608318,0.9731862645589688
dagm,Class2,1.0,0.99999999995,1.0,0.9993489514205384,0.6880522473568517,0.7547361383597542,0.9985347424987372
dagm,Class3,1.0,0.99999999995,0.9999999999999998,0.9947658417342058,0.7155049129914888,0.7828192130355174,0.9929019709704776
dagm,Class4,0.9903846153846154,0.9774436089725818,0.9829974267093942,0.96904508715561,0.1828678574544114,0.1425849344680151,0.9151286500603844
dagm,Class5,1.0,0.99999999995,0.9999999999999998,0.9995664674192136,0.8096851000539605,0.9033970127578618,0.9986893348433528
dagm,Class6,1.0,0.99999999995,1.0000000000000002,0.9977604379187668,0.8067922234031724,0.879723723776634,0.9922691108808116
dagm,Class7,1.0,0.99999999995,1.0000000000000002,0.9909450225737604,0.7614498899599297,0.8204834832190436,0.9865317933687068
dagm,Class8,0.9998233333333334,0.9867549668374194,0.9988412448181664,0.9995285631646568,0.635317460267562,0.6736899264009524,0.9982405361633084
dagm,Class9,0.9998233333333332,0.989966555133947,0.9988226995886914,0.9991548084291816,0.4355511560032401,0.3042231324760143,0.997255539667691
dagm,Class10,1.0,0.99999999995,1.0000000000000004,0.9980430816859588,0.6158334836773749,0.6352553254959923,0.9943661189585
dagm,Average,0.9990003336600802,0.9947172123600942,0.9980465752962887,0.9933808229636787,0.6395401910678252,0.6660651104050617,0.9847104061970938
