Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
real_iad_variety,3_adapter,0.87009459920229,0.947728382949556,0.980428378897486,0.93447897460844,0.503721688410529,0.4775613760249639,0.6690770179364418
real_iad_variety,3pin_aviation_connector,0.7311972356684957,0.936272160946849,0.9549577100145088,0.955952774086578,0.4863697236462452,0.5317092968840875,0.8192773401634049
real_iad_variety,4_wire_stepping_motor,0.6461600000000001,0.9416195856375528,0.942199229098219,0.5686937333672196,0.1121577431318644,0.0442435630733396,0.6276498413894925
real_iad_variety,access_card,0.9019857868020305,0.9454181271407952,0.9855753227665206,0.6022162385117156,0.2294303519274696,0.1476074306023004,0.6984434840009324
real_iad_variety,accurate_detection_switch,0.6600130473523421,0.9405509907669486,0.939077646247866,0.8826751370395758,0.4674049942993642,0.4691825507887964,0.5796652650552258
real_iad_variety,aircraft_model_head,0.7998026325894299,0.9474187379998368,0.9677806102154456,0.9976110281206184,0.8200259028354121,0.9032290989918644,0.9589462542243066
real_iad_variety,angled_toggle_switch,0.6157417565195586,0.939679547546789,0.9343387057850918,0.7212477879069363,0.1592648134977052,0.1298320966618365,0.3885336503359793
real_iad_variety,audio_jack_socket,0.6405843400843788,0.9063414633650546,0.8884510872674887,0.7942946663045604,0.0368980193388879,0.0170361942235146,0.359855954843132
real_iad_variety,bag_buckle,0.8179474747474749,0.9410085632232418,0.9711658264919604,0.9613876289001176,0.6887183962993002,0.7154775243962868,0.7941854573649193
real_iad_variety,ball_pin,0.7927252649474871,0.9415676959121244,0.9683684799674313,0.9728852865636328,0.4906925715202148,0.4893676584832637,0.9196902141172424
real_iad_variety,balun_transformer,0.657374411206195,0.9164237122924288,0.9209113308221546,0.9358128879690648,0.6445438435486175,0.6495381944461303,0.6515460756851895
real_iad_variety,battery,0.5039421250895053,0.939179632199124,0.8966730035061221,0.8730551618446961,0.2623909856691816,0.147545513369368,0.5712656403413415
real_iad_variety,battery_holder_connector,0.7518431595666502,0.938307030079315,0.9619059609971884,0.898417257881013,0.5041181782769295,0.5156770654906155,0.7978278132363733
real_iad_variety,battery_socket_connector,0.7292418657449333,0.9218974604198784,0.9440690592956966,0.9229199548582236,0.6048457554980367,0.6194806740190165,0.5835295367990575
real_iad_variety,bend_connector,0.7235566032393249,0.9316239315741656,0.9527482435031472,0.799178839963779,0.2406197646557718,0.2039909493593634,0.5958551432220757
real_iad_variety,blade_switch,0.647988,0.9411764705384082,0.9372388396462216,0.8955832537109003,0.2928410190769603,0.2463797227779292,0.7061291154397963
real_iad_variety,blue_light_switch,0.6540023123874056,0.9279538904401732,0.9027617386138056,0.8055467427082685,0.2475310357358976,0.1555012583722267,0.4419594740112498
real_iad_variety,bluetooth_module,0.8887356783919599,0.949514563056854,0.9847592295851048,0.8597963549512908,0.5179777672168587,0.5005293247572351,0.6436289576853895
real_iad_variety,boost_converter_module,0.6628710352904988,0.9133627018593244,0.9109820327390928,0.8631274315562765,0.3861137698222938,0.3596965999031682,0.585328311099811
real_iad_variety,bread_model,0.7617210742684049,0.928605653999102,0.953468723897034,0.9725630737696708,0.3990405010683518,0.4020115474943174,0.8113059057287633
real_iad_variety,brooch_clasp_accessory,0.8855667151226817,0.9416867469380704,0.9823247515188872,0.9727011260879704,0.7386495872159706,0.7961750492466296,0.7343850762160922
real_iad_variety,button_battery_holder,0.7051608177923387,0.9398389388417016,0.9517402880943568,0.845546538693813,0.24289729377675,0.1955965105285152,0.5395969991886428
real_iad_variety,button_motor,0.8975142857142858,0.953953953903972,0.9851520720264476,0.9593455533549656,0.5289264550317376,0.5377127900506321,0.6820123924670652
real_iad_variety,button_switch,0.927192,0.9527980534780164,0.9904326972897904,0.945937376038636,0.4589237294532362,0.4698333395590648,0.6310981074004904
real_iad_variety,car_door_lock_switch,0.7337,0.9428975931544994,0.9592182462868596,0.8583031486216279,0.5139951662472527,0.4360403582558761,0.4448454756955883
real_iad_variety,ceramic_fuse,0.7493920000000001,0.9416195856375528,0.9620866258007548,0.892972365111429,0.458059750443802,0.4323921188195043,0.7822939129627338
real_iad_variety,ceramic_wave_filter,0.7718472361809046,0.9431980906422496,0.9637005486528416,0.8822780707989831,0.4885941382972255,0.4382013574520063,0.6784078998327957
real_iad_variety,charging_port,0.6684315948601662,0.935560859138752,0.9454472513416587,0.8726492029798932,0.3808938957578308,0.3781626471966699,0.6620329683219264
real_iad_variety,chip_inductor,0.7519362204975887,0.941738299854617,0.954214375639735,0.8833616573142504,0.4181939945107893,0.3664560491577553,0.6779826083984729
real_iad_variety,circuit_breaker,0.8962659878995489,0.9504659146140848,0.9853018560091684,0.9384779273983972,0.4542530367618652,0.4582483758094042,0.8706457142919148
real_iad_variety,circular_aviation_connector,0.780713993377237,0.8813041262879193,0.9302974808832064,0.6490455693607924,0.1804972644876599,0.1201211604695296,0.465556706643507
real_iad_variety,common_mode_choke,0.6902044399849493,0.9121256749625852,0.9070140200687448,0.922919476122903,0.3789029431178207,0.3051486274932528,0.6881459393076278
real_iad_variety,common_mode_filter,0.7855146144039811,0.9394512771497991,0.9641914131497736,0.8969290623496815,0.4686315475656575,0.4631331699010568,0.6285621341277263
real_iad_variety,connector,0.7412212529738303,0.9371980675830476,0.96289077225305,0.7986559587029559,0.4782899679329025,0.4696504669788836,0.5951524794170416
real_iad_variety,connector_housing_female,0.799712410823522,0.9406779660518708,0.9711510980665696,0.8594157834372729,0.4389019119397855,0.4362028687915449,0.7756975933195567
real_iad_variety,console_switch,0.5829212121212122,0.940617577147326,0.9143519320955804,0.7213523585834651,0.2608346963062346,0.1860179579219432,0.6494940032957526
real_iad_variety,crimp_st_cable_mount_box,0.8369069964036507,0.9350649350150828,0.971055805304717,0.9849832595578348,0.7184402808975892,0.7717803397954793,0.8423999790343966
real_iad_variety,dc_jack,0.7007217489557809,0.922476840515856,0.938357449347052,0.7614881687137144,0.2974252448064702,0.2972502184623828,0.6946160576532328
real_iad_variety,dc_power_connector,0.752564,0.9428436466199684,0.9614158100962646,0.8781275639054449,0.3564338774870245,0.3242534555573944,0.6556577888379961
real_iad_variety,detection_switch,0.8187960195586703,0.9098837208806386,0.9582514008706744,0.8191575764030142,0.2719944528206053,0.2612579481428871,0.4317715121202579
real_iad_variety,D_sub_connector,0.8330059444983963,0.936770427965758,0.97107959302708,0.944520961701895,0.5493882364953601,0.5541995212825956,0.8736160004747037
real_iad_variety,duckbill_circuit_breaker,0.6964446804795716,0.9316650625103876,0.9492049175432324,0.8349349200550458,0.1746884886813201,0.1137428956304858,0.6645639322879991
real_iad_variety,DVD_switch,0.7723,0.9429514379511056,0.9647151081691554,0.8281552413654921,0.3449080167998954,0.343189469780445,0.4791327359066338
real_iad_variety,earphone_audio_unit,0.6943314567206194,0.9312320916407492,0.93959279579291,0.8589818909632588,0.2021671369005973,0.1193230581704884,0.4074627384741496
real_iad_variety,effect_transistor,0.6405089599606766,0.9012707721890014,0.8989977700749419,0.9533774488247032,0.5703341505764635,0.5861317339356031,0.4830339986975412
real_iad_variety,electronic_watch_movement,0.7209212121212121,0.9424083769135166,0.9551871680366436,0.967108761922537,0.6428212003930991,0.6652846853434207,0.6018147177230379
real_iad_variety,ethernet_connector,0.8302673350041772,0.9384098543733828,0.959913979423734,0.8798359208932599,0.2896119932041913,0.2547242934228435,0.7208732868504864
real_iad_variety,ferrite_bead,0.7211395093151799,0.9366729678140948,0.9561128204395124,0.9662963357802822,0.7390369660742419,0.7619427435595464,0.6932033749765114
real_iad_variety,ffc_connector_plug,0.7795586263052017,0.9151398263727322,0.9552690590665952,0.9356958805191758,0.4322137859656327,0.3894916478070153,0.603679057653143
real_iad_variety,flow_control_valve,0.8702694300518135,0.9468982629773844,0.9745192635900896,0.9845606191150044,0.660993113396945,0.7238661887873415,0.927016179052166
real_iad_variety,flower_copper_shape,0.8648723618090453,0.9429803545260544,0.9813031512506748,0.906670893964242,0.6002126384250733,0.5907335260555368,0.6752780021993888
real_iad_variety,flower_velvet_fabric,0.8719,0.944919278202738,0.9822277821965852,0.9082633760531442,0.5860714961594816,0.5966200849564998,0.7026287819681538
real_iad_variety,fork_crimp_terminal,0.7108559930132654,0.9108910890592992,0.9334986098591128,0.9488522619804278,0.5199598602147858,0.4999464802963706,0.7881118727500559
real_iad_variety,fuse_cover,0.6255853269537479,0.9200968522505614,0.916547802015656,0.8784561197203765,0.4287144100480128,0.3699309778383473,0.4916847426992858
real_iad_variety,fuse_holder,0.8699618090452261,0.9408983451038389,0.983836137250948,0.96131060540237,0.525919549693421,0.531824320085875,0.8660858305459942
real_iad_variety,gear,0.8566463288685511,0.9532079111898148,0.9783003323805156,0.9794859733054678,0.7166524539473978,0.7819695441415275,0.8944294609506064
real_iad_variety,gear_motor,0.8394492462311558,0.9408983451038389,0.9785003952495124,0.8109415665015255,0.353720980643513,0.2534707721230388,0.7402436187467548
real_iad_variety,green_ring_filter,0.4029306116495118,0.8744372185600929,0.7163699578592585,0.8323094530134183,0.0547674710169864,0.0263846403902287,0.4417141966580397
real_iad_variety,hairdryer_switch,0.717692,0.9411764705384082,0.9605279498139484,0.9578287439624344,0.6878648711263617,0.7002016337184491,0.4748619946207874
real_iad_variety,hall_effect_sensor,0.8059353535353535,0.940617577147326,0.9679047312412618,0.945530488500724,0.4747787266199718,0.4965047418069203,0.7005664465775007
real_iad_variety,headphone_jack_female,0.8585611088644131,0.9506292351872484,0.9798087622554614,0.8699398274631717,0.4941331895122848,0.4612359982908831,0.708061518239188
real_iad_variety,headphone_jack_socket,0.5300231928875145,0.9386792452332068,0.9015908344404722,0.891307926359867,0.4003837410082086,0.3888387019452511,0.7953627311535862
real_iad_variety,hex_plug,0.635556,0.9411764705384082,0.9323228307303264,0.8655763681471074,0.4175792327781472,0.3942202336242428,0.5477729462486159
real_iad_variety,humidity_sensor,0.8423299324876632,0.9368171020879668,0.9764036104577692,0.963251965491584,0.4331239712147905,0.4394128751889289,0.8689369007961697
real_iad_variety,ingot_buckle,0.6588180904522614,0.9408983451038389,0.9457892979353026,0.8596809909216084,0.2623042227942239,0.2170595154966484,0.6843918809116942
real_iad_variety,insect_metal_parts,0.8193228630278064,0.9309683604488,0.9698307050438442,0.9261161871120144,0.4079292617803525,0.3667530496048217,0.8068166426892064
real_iad_variety,inverter_connector,0.8355440000000001,0.9431818181319588,0.9779749356838512,0.9375212424235002,0.5674012811224924,0.5416960883788419,0.6446169832457497
real_iad_variety,jam_jar_model,0.6434253504841739,0.909975669050162,0.9093150664866548,0.7618778923032357,0.2768895793931124,0.1885209081132011,0.6847349626965314
real_iad_variety,joystick_switch,0.8362383838383839,0.9408960914658876,0.9755099938654286,0.9774547156494194,0.5511801296540473,0.5067362377709929,0.871329178999765
real_iad_variety,kfc_push_key_switch,0.6242578555839766,0.9388915205565344,0.9334451928876542,0.9026115471766232,0.4804679488405572,0.4180471677225301,0.543794932703897
real_iad_variety,knob_cap,0.6953514199587498,0.9204819276611595,0.9226377607101932,0.9405119033703696,0.5038959013295558,0.486026381946857,0.7538793562793865
real_iad_variety,laser_diode,0.6448162780994106,0.917576961221442,0.9087986017757608,0.7895560135996568,0.0801019442361237,0.0308566168593928,0.7054247750453768
real_iad_variety,lattice_block_plug,0.6480526004728132,0.914313534517058,0.9205318665500762,0.8716204669324383,0.2839959636259307,0.2106454511409837,0.5031335051612068
real_iad_variety,LED_indicator,0.5973535353535353,0.940617577147326,0.9239590351268584,0.7614388880477145,0.0572062722588707,0.0315084654348427,0.4494177582031126
real_iad_variety,lego_pin_connector_plate,0.9496461816109424,0.9633350074839062,0.9923584886295788,0.9329661952848552,0.3873332489911948,0.3896561379010957,0.737500086284174
real_iad_variety,lego_propeller,0.8234955293112393,0.9401627572502652,0.9739060575403872,0.956628893519207,0.6136921447929768,0.6202690701341662,0.755785419576454
real_iad_variety,lego_reel,0.8232820512820512,0.9479371315807376,0.9689199077253036,0.7316441539737488,0.2736753211955599,0.2294023851725755,0.7019860089570228
real_iad_variety,lego_technical_gear,0.9109040991308436,0.9516214778872693,0.9797356865825408,0.9778439018173424,0.6445150399483398,0.6874945793852145,0.8046769523284639
real_iad_variety,lego_turbine,0.9254606981277816,0.943845717476944,0.974383327906824,0.964860156997624,0.5846185609484047,0.6035645223885931,0.7654390536760318
real_iad_variety,lighting_connector,0.8286601015608649,0.9089963598045012,0.9538503573009032,0.9587472700133768,0.6274046338839261,0.6490421192154394,0.7095000103320286
real_iad_variety,lilypad_led,0.5780323232323232,0.940617577147326,0.91439942233904,0.9286937664825744,0.4920578022431935,0.4472504390874746,0.7597500259782635
real_iad_variety,limit_switch,0.7754262976577686,0.8848063554620721,0.9384806048025032,0.9346543118725368,0.4006470009258177,0.3826836503451422,0.7849536353848369
real_iad_variety,lithium_battery_plug,0.7076573884335154,0.9315461943015794,0.9464234409443256,0.9627866474024734,0.6606419920883749,0.6749207979749416,0.6121878838254723
real_iad_variety,littel_fuse,0.8365508365508366,0.9464627150552634,0.976354026130314,0.8166377685715207,0.4140782311099924,0.3728160401493426,0.7487340774971322
real_iad_variety,little_cow_model,0.6701604579751397,0.9234496123533648,0.9166068886852056,0.9306128415116652,0.3270578591644071,0.266193123861472,0.6345821408488216
real_iad_variety,lock,0.8584171202591679,0.9404418827551349,0.9786192147672442,0.8775652002389374,0.4906722927273345,0.4587476930032067,0.6635915547326672
real_iad_variety,long_zipper,0.8626690230264867,0.93743984595592,0.9792278136625844,0.8459558661577815,0.1418179827147567,0.1157362352160757,0.7548680732879827
real_iad_variety,meteor_hammer_arrowhead,0.75600612508846,0.9192846785390004,0.9492587032596996,0.9508128298931788,0.5738560536503449,0.547628434453171,0.8288431844945698
real_iad_variety,miniature_laser_module,0.6821217538110134,0.9383561643337516,0.9405964104968692,0.9349184842361588,0.3158392348523641,0.2573166337326982,0.8372775298389448
real_iad_variety,miniature_lifting_motor,0.6605715584252758,0.939679547546789,0.9401901230024085,0.8580891381255209,0.273266024652657,0.2071802624339874,0.4889294501662167
real_iad_variety,miniature_motor,0.7201441723544618,0.942344045318786,0.9550134951321464,0.9098208121157226,0.4456772511458035,0.4055171895569511,0.5298835767263911
real_iad_variety,miniature_stepper_motor,0.518028,0.9411764705384082,0.9108954315137764,0.807044849632958,0.2250369792629291,0.1528112038912614,0.5129907583633729
real_iad_variety,mobile_charging_connector,0.81274,0.9422894985310348,0.9721191094724616,0.9398253679646654,0.607804468964113,0.6133933895392354,0.6242425719536153
real_iad_variety,model_steering_module,0.8785679088389283,0.9182692307195648,0.9788080152408418,0.9867090904078216,0.6679801237405701,0.7211954350744945,0.833252276258995
real_iad_variety,monitor_socket,0.8176274503564155,0.9397129186104688,0.9748001365289308,0.942527058429203,0.577193434319561,0.5756664418290666,0.7499387341348431
real_iad_variety,motor_bracket,0.8234055712824417,0.9407831900169906,0.9731721002850908,0.9449520822971688,0.6874464116657673,0.711890190002291,0.6352964119862696
real_iad_variety,motor_gear_reducer,0.6128691183604172,0.9371752479426396,0.9152770747309515,0.7003304693717488,0.1452621934832208,0.1088041792055819,0.6624105187315567
real_iad_variety,motor_plug,0.9311209895632008,0.9557086613673442,0.9902935072352214,0.9855353866083622,0.7820881542765717,0.8386912487110079,0.9111935349833896
real_iad_variety,mouse_socket,0.7676298959269534,0.92058823524441,0.9535289729385972,0.9861451896337058,0.5591297398399645,0.5740665428886607,0.7195899566179261
real_iad_variety,multi_function_switch,0.743672,0.9440227703486131,0.9624720480950828,0.8625966273767057,0.4785630285458255,0.4551228701859376,0.7866423427099989
real_iad_variety,nylon_ball_head,0.7427279999999999,0.9411764705384082,0.9611180132810684,0.932523784019186,0.5321138544331825,0.5404870409315662,0.7734057861342116
real_iad_variety,optical_fiber_outlet,0.7700400801603207,0.9401789919426424,0.9639031060999526,0.9151377351016102,0.5158753116026835,0.4996902429765545,0.6962511479519793
real_iad_variety,pencil_sharpener,0.7341919237207077,0.935361216680247,0.9598812436739949,0.9502899071716516,0.4602547404662627,0.4194410764905649,0.6753637745122216
real_iad_variety,pinboard_connector,0.7058159999999999,0.9411764705384082,0.955033230620653,0.7198006365217563,0.3365356084775969,0.2580291586287989,0.6190076747805389
real_iad_variety,pitch_connector,0.8252184139784946,0.938271604888406,0.965525899204788,0.9265066842259432,0.6718928229674209,0.7005109555361904,0.7159175002086919
real_iad_variety,PLCC_socket,0.933148,0.959645669241351,0.9904848802000736,0.9853627978963968,0.6961296191551067,0.6890615256374677,0.892940479662937
real_iad_variety,pneumatic_elbow,0.8024464017051153,0.939679547546789,0.9709016738505208,0.9250726417394286,0.6537092392922603,0.6847852142984598,0.6242266178072015
real_iad_variety,pot_core,0.7902968462999285,0.9396226414596164,0.9691537585815516,0.8196865963100665,0.3804664931704004,0.3615967923269401,0.3761077410946094
real_iad_variety,potentiometer,0.8596179890720591,0.9105134473831632,0.9713738470378122,0.9704078784964864,0.5825764996430434,0.5859605849378778,0.8914784798923052
real_iad_variety,power_bank_module,0.655085269215704,0.9342425717962765,0.9348520286526372,0.6790879253380433,0.3247844801294675,0.263781635506096,0.6647765399828698
real_iad_variety,power_inductor,0.7168440566598193,0.9318073437747436,0.9377883907394052,0.9080248178931128,0.2467503235227718,0.2461016298311576,0.6590468407312459
real_iad_variety,power_jack,0.6731209252758275,0.939679547546789,0.940488588686578,0.8092763307171528,0.0612534024220966,0.0312089144003385,0.5362065537141386
real_iad_variety,power_strip_socket,0.8768148206350455,0.909297052104232,0.9529760589861084,0.9572286486637428,0.4537369944463903,0.4241883255901684,0.760000928394766
real_iad_variety,pulse_transformer,0.7513738241959813,0.9399707173733134,0.9470354434762924,0.888170235811437,0.451170233934089,0.392112369880486,0.6784842069814438
real_iad_variety,purple_clay_pot,0.9580285749705574,0.9695697795932328,0.9914833200443528,0.9708082839288352,0.5997690901235836,0.6189683573897254,0.7926008367537388
real_iad_variety,push_button_switch,0.6817834750304685,0.9346590908593044,0.9418471558975424,0.9517554551267512,0.6111037684654504,0.5864963386255403,0.5498770837146624
real_iad_variety,push_in_terminal,0.9412559110834974,0.9599999999500088,0.9927252374053926,0.9625085609535032,0.5804615624013567,0.5769088430533709,0.6576855541606188
real_iad_variety,recorder_switch,0.5289910529720859,0.9401789919426424,0.9060088520600308,0.9189654420896496,0.0841500407181832,0.0341861147945688,0.4872290107225204
real_iad_variety,rectangular_connector_accessories,0.8463171728528236,0.8625304135753663,0.9287416640150508,0.9284067543598554,0.4331547014334945,0.3722445437335175,0.7213910601737108
real_iad_variety,red_terminal,0.7674222222222223,0.9293893129273418,0.9579348098857544,0.8783608770860222,0.2466396930473048,0.2450317193534427,0.8099592327183105
real_iad_variety,retaining_ring,0.7750966001199175,0.9036381513762264,0.9501607669417436,0.7102842521200274,0.3141683031010225,0.3139722718291538,0.5441658755957175
real_iad_variety,rheostat,0.7260307879020154,0.940397350943555,0.9547913047422228,0.9549988431151016,0.4229121667691519,0.359470448435631,0.822663214061375
real_iad_variety,rotary_position_sensor,0.7390259071515508,0.9285371702140242,0.948974708054818,0.9378199236223412,0.6375406155699437,0.6427578942271444,0.7885435442668352
real_iad_variety,round_twist_switch,0.6158375530812672,0.9341544291307,0.917762146659764,0.9462973330240289,0.2814280784049247,0.2615861782281243,0.781254960572215
real_iad_variety,self_lock_switch,0.645624373119358,0.9401225836371192,0.9389054222926884,0.849387172709234,0.3272245067802177,0.248215307027023,0.4774536641263435
real_iad_variety,shelf_support_module,0.7184615384615385,0.9386792452332068,0.9603483275292216,0.8070057833221328,0.3921520709064249,0.3466511181447491,0.670387052712283
real_iad_variety,side_press_switch,0.9796223350253808,0.9733879221608528,0.9974553130674614,0.9595367007051074,0.512627297068409,0.4834165933157541,0.7615529363699446
real_iad_variety,side_release_buckle,0.6291283354109795,0.9406220546155862,0.9378755203276382,0.8294577567446297,0.1682510128535967,0.134060842588305,0.4264421407926497
real_iad_variety,silicon_cell_sensor,0.66062,0.9427895980588948,0.9273345368122266,0.9222935178508652,0.2870436649511516,0.2395265048389992,0.870863100774517
real_iad_variety,sim_card_reader,0.7915573822927328,0.9389716481962218,0.9693058262448326,0.8982196983411586,0.6471994903217957,0.6292272870435827,0.5644189698056111
real_iad_variety,single_pole_potentiometer,0.5785151069595802,0.9331436699359988,0.9153636869540804,0.8739909855699433,0.2146041456105875,0.1803565582792974,0.5525542550278075
real_iad_variety,single_switch,0.4690801913024135,0.9406779660518708,0.895689787465385,0.8383793623766997,0.0871772279134897,0.0427923972292135,0.5743059469011682
real_iad_variety,slide_switch,0.7898411282941826,0.946360153206834,0.966042075760372,0.938435882204074,0.3712037404752373,0.3482376993054911,0.7045368305348514
real_iad_variety,slipper_model,0.867664,0.9427480915531582,0.9802803208434232,0.971206970495611,0.6474739309177029,0.6930205249494552,0.7846549822582576
real_iad_variety,small_leaf,0.7462661301873772,0.924401913825884,0.9473139058175312,0.8702418530173232,0.3575687792604639,0.3031500111284401,0.4241177310104991
real_iad_variety,smd_receiver_module,0.6454142683253905,0.8947108254572171,0.8979968523125039,0.9417706678648908,0.5586214009842426,0.5942844028498913,0.8025323794589528
real_iad_variety,solderless_adapter,0.7911720000000001,0.9411764705384082,0.971219041298387,0.9527727598864798,0.3973785488533085,0.4217685253187927,0.7882059056631993
real_iad_variety,spherical_airstone,0.8132459621458202,0.9355149181407696,0.9709259639848048,0.9313614479751694,0.4451409923164181,0.4003237596303309,0.772298800427597
real_iad_variety,spring_antenna,0.9148831772780118,0.9382591092617872,0.9833852480715786,0.8845071853919986,0.4208518849260761,0.4218075747789401,0.8215370634722365
real_iad_variety,square_terminal,0.8329734693371056,0.9428975931545048,0.9782948588416094,0.6919042292497066,0.4039218251251575,0.3438558209886977,0.5632401607059927
real_iad_variety,steering_T_head,0.9628755739866852,0.9745635909724446,0.9942866831699392,0.987393765377674,0.7493375192102785,0.813610392713174,0.8837954158188492
real_iad_variety,steering_wheel,0.748704,0.9411764705384082,0.9625975528471332,0.9343832921713212,0.4998728042357731,0.4907653984967901,0.6091310018271617
real_iad_variety,suction_cup,0.7516494420246902,0.923371647459872,0.9462853759187766,0.9698060513149142,0.6125614017828679,0.6187766399346903,0.8009015612914626
real_iad_variety,telephone_spring_switch,0.794168,0.9420084865131046,0.970726804403672,0.9371457323501098,0.6327237573017405,0.620777238429845,0.6157670379362439
real_iad_variety,tension_snap_release_clip,0.8497649260185229,0.9448441246503866,0.977797755187274,0.8531891456463002,0.4450246095722044,0.4016431647207649,0.7737751879283755
real_iad_variety,thumbtack,0.8320532334913777,0.9122807017047622,0.9618457868173702,0.9855591856437662,0.4742999679436323,0.4765125743014483,0.9034266430055063
