Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
mvtec_ad,bottle,0.9666666666666668,0.967741935433884,0.9901043156205304,0.9506889975501752,0.6858085881682496,0.7245385908310971,0.8839394434567995
mvtec_ad,cable,0.7132683658170914,0.796380090449139,0.7814264828352654,0.8439105423264044,0.1609090632459882,0.1078324437466979,0.5480248980681383
mvtec_ad,capsule,0.9260071798962906,0.9464285713786074,0.983449209790755,0.9322499715526844,0.286183574829414,0.2231257657406179,0.8217808237752607
mvtec_ad,carpet,0.952247191011236,0.9834254143146546,0.9777528446526732,0.992671391753614,0.6879357586111544,0.7612572193004862,0.970797252985236
mvtec_ad,grid,0.9924812030075189,0.9913043477760908,0.9970693113085392,0.9884953379847216,0.4213493041609955,0.4297925888845383,0.948537138328006
mvtec_ad,hazelnut,0.9921428571428572,0.9705882352441608,0.9958489946201036,0.9657422518767635,0.462583531182814,0.5120916045307133,0.7774222183333012
mvtec_ad,leather,0.9838654891304348,0.9784946236059195,0.9938441142440696,0.991626988458517,0.509540679918071,0.524682516085252,0.9866069750102556
mvtec_ad,metal_nut,0.739980449657869,0.8942307691813286,0.9434442360188916,0.6874499772335642,0.2782026160106545,0.257850581257372,0.7716610120450403
mvtec_ad,pill,0.8938897981451173,0.9379310344327966,0.9789354595375992,0.8646532547401302,0.3847409509815278,0.3684290515714549,0.8828496575335861
mvtec_ad,screw,0.878971100635376,0.8915662650103385,0.9582381446526556,0.9920775280050304,0.4586430112192179,0.4694389455761714,0.959467727709029
mvtec_ad,tile,0.9884559884559884,0.9767441859965388,0.995123455656692,0.9636063810273902,0.7382203286791507,0.7825120237592902,0.9236043972286808
mvtec_ad,toothbrush,0.4277777777777777,0.8333333332847221,0.7365427272048912,0.9438594015872666,0.4725490195579172,0.4088952119855965,0.8599685036066076
mvtec_ad,transistor,0.7004166666666667,0.6349206348742756,0.7334889129950583,0.7019167163509171,0.1609251843741401,0.1221589746795437,0.4897063727583797
mvtec_ad,wood,1.0,0.99999999995,1.0,0.9395097091437042,0.6832410241391285,0.7045443549388926,0.9278903006856176
mvtec_ad,zipper,0.9470850840336134,0.9437229436729896,0.9849033605078809,0.977920641219586,0.7070366141689612,0.7347731876488578,0.925113649894795
mvtec_ad,Average,0.8735503878696336,0.9164541589736964,0.9366781046430404,0.9157586060540314,0.4731912832831589,0.4754615373691055,0.8451580247612489
