Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
real_iad,audiojack,0.6345282751787104,0.5286103541822372,0.4809661177862638,0.9926618542394674,0.3522841851676505,0.2851011673864447,0.941177848981864
real_iad,bottle_cap,0.8750975199145931,0.7614678898601127,0.832464247070927,0.9340988554191948,0.2452738729579848,0.1704610651872966,0.7306826378694807
real_iad,button_battery,0.8695559016704163,0.8292108362279896,0.9193158387313684,0.969011032064196,0.342710803337676,0.336340821711588,0.830739369407901
real_iad,end_cap,0.7115459946464713,0.7558031568696235,0.7656461058768261,0.9225799912665512,0.212943632523065,0.0820138993291767,0.6950827113253563
real_iad,eraser,0.8773341355357436,0.7764705881858548,0.871493719673294,0.9806646790141548,0.4070080862034334,0.3609751529466162,0.8730042805996656
real_iad,fire_hood,0.9209464624444382,0.7967914438007306,0.7353223664422847,0.9747499007001316,0.4580533425223117,0.3426624289070357,0.8727167163274324
real_iad,mint,0.7710601092896174,0.7729789589754712,0.8429008090255307,0.9541076155888164,0.4516350331090136,0.407413651543339,0.7241568004798908
real_iad,mounts,0.871737012987013,0.7667269438930051,0.7889465445124493,0.998244229446818,0.5898066783336302,0.6220953241930864,0.9813640403402352
real_iad,pcb,0.7552501818769702,0.7795992713543444,0.8473306828559589,0.950420237430082,0.1766943960313073,0.1062175990672042,0.7695651816750259
real_iad,phone_battery,0.8837114108654056,0.8039867109134552,0.901010134910276,0.988816864671294,0.4935824839075955,0.4669770936953981,0.8926574201511205
real_iad,plastic_nut,0.8456074085436001,0.5900383141267039,0.6506847180925834,0.992945625291994,0.4738154612968859,0.4741070461852522,0.9200992803166844
real_iad,plastic_plug,0.8884521241287753,0.7895652173416978,0.8396912137003244,0.96941380269148,0.3097992915686047,0.2106543663785887,0.8638870907108869
real_iad,porcelain_doll,0.9259379124784242,0.796068796018864,0.886063449783409,0.9868806443652592,0.3333894028111444,0.2753404546512881,0.9416584103699756
real_iad,regulator,0.8936535162950259,0.5849056603303668,0.6177342739693952,0.9998296087012208,0.612469858717028,0.6608879927416432,0.9982182767518604
real_iad,rolled_strip_base,0.9437996070726916,0.9224730127076054,0.9706209399576172,0.9848603430878582,0.3816361231322009,0.3184399142686246,0.9108655729809206
real_iad,sim_card_set,0.9531420765027324,0.9125475284671112,0.9629155963855118,0.9983565669478291,0.6162691460671335,0.6890565323801753,0.9633509338783284
real_iad,switch,0.7654750082754054,0.7917042380032762,0.8697689759276671,0.799773833825823,0.1485619007468462,0.086797341072218,0.5952130409800294
real_iad,tape,0.9696613490064372,0.883408071698883,0.9483432862026224,0.9990929077905588,0.5494355779963889,0.5493931636337523,0.9941282004274352
real_iad,terminalblock,0.8722200191665841,0.806045340000383,0.9152809920115216,0.9797468480974418,0.4378827279091052,0.4144154179068439,0.9134797497686588
real_iad,toothbrush,0.7358705817853457,0.773480662934709,0.8514330812986409,0.955284720677216,0.2989802096094106,0.2022551663291817,0.9121764526633004
real_iad,toy,0.8167658730158729,0.828193832549745,0.9068425217163236,0.9379443182226564,0.1158255756489289,0.0706517728832185,0.7226875738338142
real_iad,toy_brick,0.8497307652480066,0.7509578543561303,0.8228712280199308,0.9814067783619784,0.5649764864239766,0.5526308716057717,0.8284368320829659
real_iad,transistor1,0.7383915999517239,0.8044280442313498,0.8291501473918669,0.9561603684582256,0.3333598156429896,0.2585776985109915,0.8501339857434481
real_iad,u_block,0.8772389689820883,0.710204081582694,0.769473586435231,0.9976040169332736,0.5315586087953483,0.5417610394162624,0.9799109894655932
real_iad,usb,0.7186071298347965,0.6545012164984646,0.7313920432447416,0.9503165917551216,0.3699559794071487,0.2748808181579718,0.5649307885484294
real_iad,usb_adaptor,0.7204095765730114,0.6479663393632421,0.7082717412762678,0.9023737643718894,0.2792553191009789,0.1926320665922664,0.6401205832696372
real_iad,vcpill,0.8516621569385389,0.7148936169719367,0.7951273850843981,0.9947396372192624,0.7061207357699257,0.7569163109367261,0.9453599818416208
real_iad,wooden_beads,0.7433832908163266,0.7479338842493272,0.8015520175463564,0.9778286302933774,0.4644171395999159,0.3791695342445679,0.7815451401586897
real_iad,woodstick,0.9445896395693556,0.7674418604156241,0.7969047660765464,0.9889798603569186,0.6259227094598258,0.6903360780854236,0.9415303417238726
real_iad,zipper,0.8387039999999999,0.83242059140719,0.9343852950453034,0.9694278475796078,0.3103608365233593,0.2686979302400903,0.964146922521276
real_iad,Average,0.8354689869531372,0.762694143917271,0.8197967942017146,0.9662773991623231,0.40646618067736046,0.3682619906729347,0.8514342385065135
