Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
real_iad_3d,audio_jack_socket,0.86345,0.9275362318341152,0.9597043108895092,0.6716847993137448,0.0551069674048832,0.0117849428276535,0.3401721152220959
real_iad_3d,connector_housing_female,0.8982,0.9096774193048908,0.9617189881588364,0.9126332113793224,0.2356566338973625,0.1685925338683254,0.5904054137442659
real_iad_3d,dc_power_connector,0.6804,0.8898876403999494,0.8851751039752654,0.8364525955507924,0.1033459254781619,0.0378246217778629,0.4482030437378668
real_iad_3d,ferrite_bead,0.7716,0.827586206847503,0.8694831503008268,0.768538533209113,0.1951848666874311,0.1229917118163616,0.2783153327447278
real_iad_3d,fuse_holder,0.6789999999999999,0.8620689654681927,0.8793773692456175,0.932425037123312,0.2558867116249364,0.1485912432308952,0.6924093144032393
real_iad_3d,humidity_sensor,0.8097,0.8888888888395062,0.9528879352860888,0.940709777130254,0.5636704976836786,0.5132408977114307,0.6339310919428417
real_iad_3d,lattice_block_plug,0.898,0.9270588234795848,0.9722467548368176,0.8706736403445648,0.2400818792764636,0.1663130487530375,0.6050889247928873
real_iad_3d,lego_propeller,0.8879333333333335,0.8972602739226402,0.9615764255914344,0.8726996067245172,0.086619888650714,0.0264011970001354,0.5766028875680892
real_iad_3d,miniature_lifting_motor,0.5700000000000001,0.8049792530634804,0.714951233464701,0.8157059362579817,0.0272662023018651,0.0115900330951946,0.494947132208757
real_iad_3d,purple_clay_pot,0.8976,0.9537712894877488,0.9501300629151392,0.9833765545020496,0.6716721413547285,0.6961833681693034,0.8123008886335313
real_iad_3d,common_mode_filter,0.6726,0.8888888888395062,0.9061981776926216,0.828167609163763,0.1479185476535746,0.0765071097841302,0.3550734524021193
real_iad_3d,crimp_st_cable_mount_box,0.7755333333333334,0.8597014924878592,0.9199261277585228,0.9424562936558818,0.5688452901069915,0.5447801005849486,0.6467482533672133
real_iad_3d,ethernet_connector,0.9722666666666668,0.964169381057518,0.9910186352993188,0.7686003639724156,0.299829642207402,0.1889470681957065,0.306197784609859
real_iad_3d,fork_crimp_terminal,0.5425333333333334,0.8571428570938775,0.8307356575183333,0.9529012992722208,0.4791264011907166,0.4568333463699125,0.6506296226008007
real_iad_3d,headphone_jack_socket,0.85132,0.9155722325955952,0.9668409123294704,0.8612579347628717,0.3671646727555647,0.2726534823103909,0.5199211463075133
real_iad_3d,knob_cap,0.5249333333333334,0.8571428570938775,0.8253991200319573,0.9246573046335644,0.6300750134834473,0.5887128300836396,0.5912948654728477
real_iad_3d,lego_pin_connector_plate,0.83045,0.9158415841084206,0.9360625097678964,0.9162196510637496,0.2763189662166356,0.2298177047318108,0.7378266564792177
real_iad_3d,limit_switch,0.46885,0.8888888888395062,0.8147018308597421,0.9423712902298376,0.1419234359917751,0.0982615358895342,0.6429397257823178
real_iad_3d,power_jack,0.7349,0.8032786884762161,0.861506816037268,0.8434106290802118,0.267339689625704,0.1741717886561494,0.4304632525811491
real_iad_3d,telephone_spring_switch,0.83732,0.9115384614885356,0.9631263564643756,0.9190725232572756,0.4706573919366906,0.421941624622969,0.4536887585084492
real_iad_3d,Average,0.7583295000000001,0.8875440162364262,0.9061383739211871,0.8752007295313721,0.3041845382764363,0.24780700947396958,0.5403579831554894
