Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
ksdd,electrical commutators,0.9654727793696276,0.7640449437709884,0.8377496184343948,0.984075165700218,0.0478948244237917,0.018132045899481,0.9292728195992443
ksdd,Average,0.9654727793696276,0.7640449437709884,0.8377496184343948,0.984075165700218,0.0478948244237917,0.018132045899481,0.9292728195992443
