Dataset,Category,AUROC-IMG,F1-IMG,AP-IMG,AUROC-PIXEL,F1-PIXEL,AP-PIXEL,AUPRO-0.3
mvtec_3d,cable_gland,0.9066776135741652,0.9248554912794814,0.9774604529161516,0.9634674680766112,0.3539748953477826,0.2672794831326408,0.8676889618788949
mvtec_3d,bagel,0.8910123966942148,0.928961748583953,0.9707084847202988,0.98286743588698,0.3987895640308034,0.3118921898273755,0.9064615109779178
mvtec_3d,cookie,0.7163661581137309,0.8803418802925962,0.9157205849290712,0.990335291546416,0.6699499301808308,0.7433030520536907,0.957594381325757
mvtec_3d,carrot,0.9776936026936026,0.973584905610378,0.9954534842183989,0.9917142121677868,0.3530022494742992,0.3096880190710612,0.9689479210429968
mvtec_3d,dowel,0.8502218934911243,0.889952153060049,0.95897800104979,0.9710243098018668,0.307522611912706,0.2302284311077776,0.8772500621606721
mvtec_3d,foam,0.7871874999999999,0.8901734103549067,0.9494910269080412,0.880861220662996,0.3293885601094017,0.2321943071937831,0.66175290037572
mvtec_3d,peach,0.97133526850508,0.967441860415126,0.9931371034625596,0.9889066811029384,0.4874999999500085,0.4593859734151144,0.948539775579584
mvtec_3d,potato,0.6931818181818181,0.8932038834457159,0.9138962421759188,0.9678052097031512,0.2523912372232824,0.1684572646610657,0.8615751718638209
mvtec_3d,tire,0.7657471264367817,0.880829015494526,0.931629623665842,0.8676129454400517,0.1713203975030166,0.0911835268173808,0.4747612120504962
mvtec_3d,rope,0.9504076086956522,0.941176470538246,0.9815667712241222,0.9927593499396616,0.623306772858705,0.6248417617149463,0.9654785327215484
mvtec_3d,Average,0.850983098638617,0.9170520819074977,0.9588041775270193,0.9597354124328458,0.3947146218590836,0.3438454008994836,0.8490050429977408
